opening_range_minutes,impulse_lookback_bars,min_opening_move_pct,min_opening_range_pct,min_relative_volume,fib_lower,fib_upper,vwap_tolerance_pct,max_extension_from_vwap_pct,stop_buffer_pct,risk_per_trade_pct,daily_loss_limit_pct,target_r_multiple,partial_exit_r_multiple,trailing_exit_on_vwap_loss,min_vwap_slope_pct,min_opening_range_close_location,min_regime_strength_pct,max_positions,allow_short,slippage_bps,commission_per_order,folds,avg_train_profit_factor,avg_validation_profit_factor,median_validation_profit_factor,avg_validation_net_profit,total_validation_net_profit,avg_validation_win_rate
15,20,0.005,0.008,1.5,0.5,0.618,0.0015,0.01,0.0015,0.01,0.02,2.0,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.9748031080349686,0.0,0.0,0.6715179938474497,4.029107963084698,0.5
15,20,0.005,0.008,1.5,0.5,0.618,0.0015,0.01,0.003,0.01,0.02,1.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,2.7952474350831884,0.0,0.0,0.6379174293202254,3.8275045759213526,0.5
15,20,0.005,0.008,1.5,0.5,0.618,0.0015,0.01,0.0015,0.01,0.02,1.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,1.0292817423482292,0.0,0.0,0.49057533015347116,2.943451980920827,0.5
15,20,0.005,0.008,1.5,0.5,0.618,0.0015,0.01,0.003,0.01,0.02,1.25,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,,0.0,0.0,0.43622229005448315,2.617333740326899,0.5
15,20,0.005,0.008,1.5,0.5,0.618,0.0015,0.01,0.001,0.01,0.02,1.25,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.7947367597659004,0.0,0.0,0.41307244508520097,2.4784346705112057,0.5
15,20,0.005,0.008,1.5,0.5,0.618,0.0015,0.01,0.0015,0.01,0.02,1.25,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.9528156315274878,0.0,0.0,0.3023629176537952,1.8141775059227712,0.5
15,20,0.005,0.008,1.5,0.5,0.618,0.0025,0.01,0.003,0.01,0.02,2.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,3.3162778653541825,0.0,0.0,0.027127440269926712,0.16276464161956028,0.5
15,20,0.005,0.008,1.5,0.5,0.618,0.0035,0.01,0.003,0.01,0.02,2.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,,0.0,0.0,0.027127440269926712,0.16276464161956028,0.5
15,20,0.005,0.008,1.5,0.5,0.618,0.0025,0.01,0.003,0.01,0.02,1.25,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,,0.0,0.0,-0.09935045266566551,-0.5961027159939931,0.5
15,20,0.005,0.008,1.5,0.5,0.618,0.0035,0.01,0.003,0.01,0.02,1.25,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,,0.0,0.0,-0.09935045266566551,-0.5961027159939931,0.5
15,20,0.005,0.008,1.5,0.5,0.618,0.0025,0.01,0.003,0.01,0.02,2.0,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,3.3386289237461906,0.0,0.0,-0.21610599558675858,-1.2966359735205515,0.5
15,20,0.005,0.008,1.5,0.5,0.618,0.0035,0.01,0.003,0.01,0.02,2.0,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,,0.0,0.0,-0.21610599558675858,-1.2966359735205515,0.5
15,20,0.005,0.008,1.5,0.5,0.618,0.0025,0.01,0.003,0.01,0.02,1.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,3.4339228835619267,0.0,0.0,-0.45933943144344386,-2.7560365886606633,0.5
15,20,0.005,0.008,1.5,0.5,0.618,0.0035,0.01,0.003,0.01,0.02,1.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,,0.0,0.0,-0.45933943144344386,-2.7560365886606633,0.5
