opening_range_minutes,impulse_lookback_bars,min_opening_move_pct,min_opening_range_pct,min_relative_volume,fib_lower,fib_upper,vwap_tolerance_pct,max_extension_from_vwap_pct,stop_buffer_pct,risk_per_trade_pct,daily_loss_limit_pct,target_r_multiple,partial_exit_r_multiple,trailing_exit_on_vwap_loss,min_vwap_slope_pct,min_opening_range_close_location,min_regime_strength_pct,max_positions,allow_short,slippage_bps,commission_per_order,folds,avg_train_profit_factor,avg_validation_profit_factor,median_validation_profit_factor,avg_validation_net_profit,total_validation_net_profit,avg_validation_win_rate
15,20,0.005,0.008,1.5,0.5,0.618,0.005,0.01,0.001,0.01,0.02,2.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.6135359037133159,0.8695854743835648,0.6014332972991305,-0.6057433418828472,-3.634460051297083,0.38888888888888884
15,20,0.005,0.008,1.5,0.5,0.618,0.005,0.01,0.003,0.01,0.02,2.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.8739100934159062,1.1829757866827344,0.597321514285632,1.9920360222100346,11.952216133260208,0.5694444444444444
15,20,0.005,0.008,1.5,0.5,0.618,0.0035,0.01,0.001,0.01,0.02,2.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.5797981083829542,2.624096084407596,0.5932543251298734,-0.18487342930135733,-1.109240575808144,0.3888888888888889
15,20,0.005,0.008,1.5,0.5,0.618,0.0025,0.01,0.001,0.01,0.02,2.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.3691680938257568,2.564678322664427,0.5932543251298734,-0.4100305107344108,-2.460183064406465,0.3333333333333333
15,20,0.005,0.008,1.5,0.5,0.618,0.0025,0.01,0.002,0.01,0.02,2.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.3571615114795273,0.849968020836194,0.5787066014216551,0.3067599611773441,1.8405597670640645,0.5
15,20,0.005,0.008,1.5,0.5,0.618,0.0035,0.01,0.002,0.01,0.02,1.25,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.7845459334715229,0.7794260116644883,0.5787066014216551,0.10673081212388524,0.6403848727433115,0.5277777777777778
15,20,0.005,0.008,1.5,0.5,0.618,0.0025,0.01,0.002,0.01,0.02,2.0,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.3261926979694473,0.7479623892887401,0.5787066014216551,-0.11234221593120235,-0.674053295587214,0.5
15,20,0.005,0.008,1.5,0.5,0.618,0.0025,0.01,0.002,0.01,0.02,1.25,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.480209058599484,0.63882692316117,0.5759478618454785,-0.27126424861438636,-1.6275854916863182,0.5
15,20,0.005,0.008,1.5,0.5,0.618,0.005,0.01,0.0015,0.01,0.02,1.25,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.5937678480262639,0.6781742369307642,0.5749660489119305,-1.3771099861252576,-8.262659916751545,0.4444444444444444
15,20,0.005,0.008,1.5,0.5,0.618,0.005,0.01,0.0015,0.01,0.02,1.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.5968285327345128,0.7022008742425,0.5528367668547773,-1.3070682864499001,-7.8424097186994,0.4444444444444444
15,20,0.005,0.008,1.5,0.5,0.618,0.005,0.01,0.001,0.01,0.02,2.0,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.619670271749874,0.7814853054642062,0.5388570346564089,-0.9008245089899182,-5.404947053939509,0.38888888888888884
